Transaction_ID,Customer_Name,Email,Phone,Product,Category,Quantity,Unit_Price,Total_Amount,Purchase_Date,Payment_Method,Country,Return_Status,Return_Reason,Sales_Rep
TRANS_148,Andre Bryan,james97@hotmail.com,(965)511-2372,Headphones,Gadgets,5,697.3,3486.5,2019-01-22 11:21:27.205813721,Online,,Yes,Wrong Item,Christian Pena Jr.
TRANS_149,David Weaver,xwilliams@yahoo.com,+1-979-307-4471x5222,Smartwatch,Electronics,2,791.97,1583.94,2019-01-22 14:51:48.207213814,Cheque,UK,Yes,,Jerome Lee
TRANS_150,Daniel Palmer,warrenjennifer@holder.info,499-036-9359x22693,Phone,Accessories,4,710.09,2840.36,2019-01-22 18:22:09.208613907,Card,Canada,No,Wrong Item,Curtis Potter
TRANS_151,Jacqueline Aguirre,,,Tablet,Home,4,1903.86,7615.44,2019-01-22 21:52:30.210014001,Cheque,,Yes,Defective,
TRANS_152,Tony Robles,stonekimberly@acosta.com,001-296-614-0183x95305,Laptop,Gadgets,2,1080.2,2160.4,2019-01-23 01:22:51.211414094,,UK,Yes,Unwanted,Alexandra Duncan
TRANS_153,Brian Perry,fjohnson@yahoo.com,(249)547-4919,,Accessories,0,1941.86,0.0,2019-01-23 04:53:12.212814187,,USA,Pending,Defective,Daniel Smith
TRANS_154,Dr. Ashley West,npatterson@gmail.com,341.368.8341x91785,Headphones,Home,7,1155.18,8086.26,2019-01-23 08:23:33.214214281,,USA,Yes,Unwanted,Robert Orr
TRANS_155,Brian Vazquez,omiranda@nelson.com,(812)580-9385x6786,,Electronics,2,704.94,1409.88,2019-01-23 11:53:54.215614374,Cheque,Germany,Yes,Unwanted,Catherine Scott
TRANS_156,Amy Keller,mitchell53@hotmail.com,(342)365-3391,Phone,Electronics,4,1637.35,6549.4,2019-01-23 15:24:15.217014467,Card,UK,,Defective,Patricia Valentine
TRANS_157,Jessica Adams,ashleythomas@gmail.com,021-696-7420,Laptop,,5,1130.94,5654.700000000001,2019-01-23 18:54:36.218414561,Online,USA,Yes,,Robert Henderson
TRANS_158,Jamie Fleming,christina57@may.org,(507)706-3267x933,Tablet,Accessories,4,868.6,3474.4,2019-01-23 22:24:57.219814654,Online,UK,Pending,,David Allen
TRANS_159,Melissa Wade,mjones@yahoo.com,(534)136-3337,Tablet,Home,6,333.86,2003.16,2019-01-24 01:55:18.221214747,,Germany,No,,Daniel Skinner
TRANS_160,Angela Garcia,lfisher@gmail.com,001-688-981-4902x57529,Tablet,Home,8,1872.86,14982.88,2019-01-24 05:25:39.222614841,,USA,Yes,Unwanted,Bryan Li
TRANS_161,,wagnersara@gmail.com,+1-386-291-3795,Laptop,Electronics,7,379.85,2658.9500000000003,2019-01-24 08:56:00.224014934,Cash,Canada,Pending,,
TRANS_162,Joshua Martinez,beltranalex@simmons.com,(260)523-8586x12812,,,2,382.76,765.52,2019-01-24 12:26:21.225415027,Card,Canada,,Unwanted,Kristina Stephens
TRANS_163,Mark Davis,laurenstone@hotmail.com,771.450.6649x113,Smartwatch,Gadgets,9,1317.0,11853.0,2019-01-24 15:56:42.226815121,,,Yes,,Colin Watkins
TRANS_164,Christine Kent,zachary90@yahoo.com,960.334.0008,Smartwatch,Gadgets,3,1138.67,3416.01,2019-01-24 19:27:03.228215214,Cash,USA,Yes,,Zachary Adams
TRANS_165,Gloria Alvarez,tylerelliott@fowler.com,(426)139-2788x52345,Headphones,Home,8,1427.5,11420.0,2019-01-24 22:57:24.229615307,,UK,Yes,,Abigail Thompson
TRANS_166,Daniel Waters,stephenknight@yahoo.com,4622382192,Headphones,Accessories,7,1781.64,12471.480000000001,2019-01-25 02:27:45.231015401,Online,,Yes,Unwanted,Scott Flowers
TRANS_167,Adam Ross,michaelwilcox@vincent-rogers.org,7971968309,Tablet,Accessories,5,1200.66,6003.3,2019-01-25 05:58:06.232415494,Cheque,UK,No,Defective,Richard Sanders
TRANS_168,Richard Kennedy,johnsonjack@roach.com,+1-115-973-9651x49920,Smartwatch,,5,988.68,4943.4,2019-01-25 09:28:27.233815587,Online,USA,No,Unwanted,James Taylor
TRANS_169,Samantha Medina,michael60@gray.com,(836)257-2396x232,,Gadgets,2,1061.36,2122.72,2019-01-25 12:58:48.235215681,Online,Germany,No,Unwanted,Brooke Frederick
TRANS_170,Denise Griffin PhD,karen36@yahoo.com,418.486.1190x95816,Laptop,Gadgets,1,1086.27,1086.27,2019-01-25 16:29:09.236615774,Card,,No,,Zachary Flowers
TRANS_171,Casey Rocha,ehurley@matthews.com,746-454-1801,,Home,7,1802.16,12615.12,2019-01-25 19:59:30.238015867,Online,Germany,Yes,Defective,
TRANS_172,David Smith,zfranco@yahoo.com,+1-906-353-4624x5343,Phone,Gadgets,5,143.39,716.9499999999999,2019-01-25 23:29:51.239415961,Cheque,,Yes,Wrong Item,Lisa Gray
TRANS_173,Jason Murray,gallison@yahoo.com,(302)887-3732x0226,Camera,Home,3,789.29,2367.87,2019-01-26 03:00:12.240816054,Cheque,Canada,,,Christopher Freeman
TRANS_174,Jasmine Benjamin,robinsonwhitney@gmail.com,738.341.0788,Smartwatch,,4,1455.04,5820.16,2019-01-26 06:30:33.242216147,Cash,Germany,No,,Emily Sparks
TRANS_175,Nancy Bridges,dixonmary@mccarthy.com,0327934175,Phone,Accessories,3,1016.88,3050.64,2019-01-26 10:00:54.243616241,Card,USA,Yes,,Nicole Mason
TRANS_176,Nicole Baker,sherrimorris@hotmail.com,,Camera,Gadgets,8,1650.72,13205.76,2019-01-26 13:31:15.245016334,Online,Germany,Pending,Wrong Item,Ann Dennis
TRANS_177,David Andrews,chloeroberts@gmail.com,001-160-295-8160x0302,Phone,,9,856.64,7709.76,2019-01-26 17:01:36.246416427,Online,Germany,No,Defective,Dalton Miller
TRANS_178,Mary Martinez,alexander93@gomez.com,(910)993-0563,Laptop,,1,793.74,793.74,2019-01-26 20:31:57.247816521,Card,USA,No,Wrong Item,Alan Williams
TRANS_179,Adrian Saunders,kennethtaylor@hamilton-steele.com,177.124.6550,Camera,Accessories,2,1267.67,2535.34,2019-01-27 00:02:18.249216614,,USA,Yes,Unwanted,Gregory Barnes
TRANS_180,Willie Wells,iwong@tapia.biz,(246)334-5612,Camera,Accessories,3,802.8,2408.3999999999996,2019-01-27 03:32:39.250616708,Cheque,,Yes,Defective,Rhonda Roth
TRANS_181,,,812.952.7525x4439,Camera,Home,8,1670.67,13365.36,2019-01-27 07:03:00.252016801,Card,Canada,,Wrong Item,
TRANS_182,Matthew Adams,johnboyd@castro.com,001-639-697-7843x879,,Accessories,2,1078.1,2156.2,2019-01-27 10:33:21.253416894,Cash,Germany,,Defective,Bryan Decker
TRANS_183,Shawn Davis,davidjimenez@clark.info,(200)892-6579,Phone,Electronics,4,765.5,3062.0,2019-01-27 14:03:42.254816988,,,Yes,Defective,Pamela Huerta
TRANS_184,Chase Cherry,kevinramsey@harris.org,712.580.1633x3305,Laptop,,5,1127.58,5637.9,2019-01-27 17:34:03.256217081,Cash,UK,No,Defective,Corey Holmes
TRANS_185,Charles Weaver,joshua52@hotmail.com,8990965338,Camera,Electronics,9,192.09,1728.81,2019-01-27 21:04:24.257617174,Online,UK,,Unwanted,Diana Cooper
TRANS_186,Nichole Stone,ksmith@yahoo.com,336.809.0396x2241,Camera,Electronics,4,1918.37,7673.48,2019-01-28 00:34:45.259017268,Card,USA,,,Timothy Orozco
TRANS_187,Barbara Garcia,kingmary@yahoo.com,792-989-9077,Camera,,1,722.74,722.74,2019-01-28 04:05:06.260417361,Card,Germany,No,Defective,Rebecca Rodriguez
TRANS_188,Andrew Shah,gary21@james.com,+1-543-357-2668,,Gadgets,5,692.33,3461.65,2019-01-28 07:35:27.261817454,Cheque,Germany,Yes,,Frank Hood
TRANS_189,Michael Evans,wheelerkayla@hotmail.com,355.878.7658x55330,Phone,,2,164.91,329.82,2019-01-28 11:05:48.263217548,Cash,UK,Yes,,Alexander Henderson
TRANS_190,Monica Rodriguez,foleydiana@williams.com,2077426822,,Accessories,8,107.04,856.32,2019-01-28 14:36:09.264617641,,UK,,Defective,Troy Tapia
TRANS_191,Tyler Cole,ahernandez@jones-oconnor.com,(393)972-2831x3221,Smartwatch,,1,888.54,888.54,2019-01-28 18:06:30.266017734,Online,Canada,,,
TRANS_192,Eduardo Garcia,chasecooper@hotmail.com,359-013-8894x16441,Smartwatch,Home,8,87.43,699.44,2019-01-28 21:36:51.267417828,Cheque,UK,No,Wrong Item,Matthew Young
TRANS_193,Brian Taylor,taylorkemp@olsen.info,914-025-0976,Camera,,3,1027.61,3082.83,2019-01-29 01:07:12.268817921,Cash,Germany,,Unwanted,Nicole Howard
TRANS_194,Rebecca Sullivan,harperclinton@wilson.com,+1-749-976-7536,Smartwatch,,2,1066.41,2132.82,2019-01-29 04:37:33.270218014,,USA,Yes,Wrong Item,Garrett Barry
TRANS_195,Mrs. Molly Jenkins,brockdaniel@gould.com,(220)962-7998x328,,Home,3,734.44,2203.32,2019-01-29 08:07:54.271618108,,USA,No,,Megan Fox
TRANS_196,John Bailey,michelle85@johnson-ho.net,(853)671-8215x724,Tablet,Accessories,4,90.93,363.72,2019-01-29 11:38:15.273018201,Card,UK,Pending,,Anna Ortiz
TRANS_197,Lisa Page,stephanie13@gmail.com,3284746942,Smartwatch,Electronics,8,643.89,5151.12,2019-01-29 15:08:36.274418294,Cash,USA,Pending,Wrong Item,Raymond Chen
TRANS_198,Andrea Jensen,hallwilliam@hotmail.com,534-369-0622,,,4,405.85,1623.4,2019-01-29 18:38:57.275818388,Cash,USA,Pending,,Adriana Ochoa
TRANS_199,Mindy Beasley,rebeccadavies@gmail.com,605.194.5687,Phone,Home,3,1713.06,5139.18,2019-01-29 22:09:18.277218481,,Canada,,Unwanted,James Davila
TRANS_200,Emily Hardy,adennis@yahoo.com,+1-582-171-4827x6289,Smartwatch,Gadgets,9,1556.35,14007.15,2019-01-30 01:39:39.278618574,Card,Germany,No,Defective,Mary Hernandez
TRANS_201,,ocruz@gmail.com,,,Gadgets,2,1255.25,2510.5,2019-01-30 05:10:00.280018668,,Germany,,Defective,
TRANS_202,Sherri Harris MD,mariadavis@hotmail.com,(735)428-6000x85493,Tablet,,2,1658.77,3317.54,2019-01-30 08:40:21.281418761,,UK,Pending,Unwanted,Tanya James
TRANS_203,Gordon Benitez,virginiagraham@gmail.com,001-468-486-7559x852,Laptop,Home,2,1215.25,2430.5,2019-01-30 12:10:42.282818854,Cheque,USA,No,,Brian Stokes
TRANS_204,Daniel Thomas,matthewhancock@yahoo.com,(177)875-3055,Laptop,,4,1015.47,4061.88,2019-01-30 15:41:03.284218948,Card,Canada,No,,Gregory Patterson
TRANS_205,Daniel Lewis,matthew10@compton-keller.biz,001-537-189-5897x5158,Phone,Home,7,1390.09,9730.63,2019-01-30 19:11:24.285619041,Cheque,Germany,Pending,Defective,Richard Turner
TRANS_206,Samuel Hanna,nnelson@duarte.com,987.826.3742x314,Headphones,Electronics,3,1719.35,5158.049999999999,2019-01-30 22:41:45.287019134,Cheque,Germany,No,Unwanted,Bryan Campbell
TRANS_207,Susan Anderson,nburgess@gmail.com,(283)291-4844x69859,Camera,Gadgets,8,900.8,7206.4,2019-01-31 02:12:06.288419228,,USA,,Unwanted,Anita Flores
TRANS_208,Alexandra Howard,raymondsparks@mcgrath.com,001-112-365-9677x706,Laptop,Home,2,1637.57,3275.14,2019-01-31 05:42:27.289819321,,,,Unwanted,Danielle Landry
TRANS_209,Amy Harvey DDS,ymcbride@gmail.com,(684)054-8166x9384,Tablet,Accessories,6,745.18,4471.08,2019-01-31 09:12:48.291219414,Cash,UK,No,,Erin Martin
TRANS_210,Donna Harmon,eorozco@frank.com,616.517.3867x7176,,Gadgets,9,1194.2,10747.800000000001,2019-01-31 12:43:09.292619508,Cash,Canada,Pending,,Stacy Lopez
TRANS_211,David Stanley,,+1-155-731-1451x10189,Phone,Accessories,7,1785.22,12496.54,2019-01-31 16:13:30.294019601,Card,UK,Pending,,
TRANS_212,Margaret Freeman,keithblackwell@fletcher-smith.com,001-011-565-7985,Smartwatch,,4,1345.33,5381.32,2019-01-31 19:43:51.295419694,,Canada,Yes,,Ashley Whitaker
TRANS_213,Shelly Wells,stephen97@cardenas.com,+1-310-192-7090x31059,Camera,Electronics,1,686.01,686.01,2019-01-31 23:14:12.296819788,Cash,UK,Pending,Unwanted,Caroline Manning
TRANS_214,Shelby Willis,dmartinez@gmail.com,909-800-9602x28343,Headphones,,6,1450.79,8704.74,2019-02-01 02:44:33.298219881,,Canada,,,Seth Johnson
TRANS_215,Jade Gay,jeffreyhopkins@gmail.com,+1-664-702-3491,Laptop,Home,8,1981.57,15852.56,2019-02-01 06:14:54.299619974,,,Yes,Unwanted,Kristopher Stephens
TRANS_216,Ashley Murphy,kcook@hotmail.com,267.233.5852x700,Laptop,Home,7,471.46,3300.22,2019-02-01 09:45:15.301020068,Card,USA,Pending,Unwanted,Alexander Bridges
TRANS_217,Pamela Rodriguez,jesse53@olson-williams.biz,001-431-768-8411x3348,Tablet,Home,4,1588.5,6354.0,2019-02-01 13:15:36.302420161,Cheque,Germany,No,,Kimberly Brown
TRANS_218,Bryan Turner,fterrell@gonzalez.com,001-503-993-5007x1002,,Electronics,6,588.42,3530.5199999999995,2019-02-01 16:45:57.303820254,Cheque,USA,No,Unwanted,Sarah Sellers
TRANS_219,Amanda Lawrence,bartonchristopher@yahoo.com,600-728-7743x540,Phone,,5,1153.66,5768.3,2019-02-01 20:16:18.305220348,,Germany,Pending,Wrong Item,Sarah Olson
TRANS_220,Michael Smith,michaeljames@reyes.com,612.652.8903,Laptop,Electronics,4,889.85,3559.4,2019-02-01 23:46:39.306620441,Online,Germany,Pending,Wrong Item,Donald Atkins
TRANS_221,,andrea63@moore-jones.net,946-454-7025x97976,Camera,Home,9,114.92,1034.28,2019-02-02 03:17:00.308020535,,Germany,No,Unwanted,
TRANS_222,Kathleen Patton,jameshess@yahoo.com,+1-910-150-3125,Smartwatch,Home,9,1074.24,9668.16,2019-02-02 06:47:21.309420628,Cash,,Pending,Defective,Thomas West
TRANS_223,Melissa Boyd,diane95@yahoo.com,+1-155-551-7211x5654,Camera,Gadgets,6,536.9,3221.3999999999996,2019-02-02 10:17:42.310820721,Cash,Germany,No,,Patricia Jackson
TRANS_224,Cheryl Sanchez,haley53@evans.biz,8076465052,Camera,Gadgets,8,1335.5,10684.0,2019-02-02 13:48:03.312220815,Cash,,Yes,Unwanted,Caleb Mejia
TRANS_225,Angela Carter,tamararobinson@neal.com,0243158955,Laptop,Electronics,6,1110.98,6665.88,2019-02-02 17:18:24.313620908,Online,Canada,Yes,Defective,Erik Johnson
TRANS_226,David Michael,charrison@yahoo.com,,Phone,Electronics,5,1984.19,9920.95,2019-02-02 20:48:45.315021001,Card,Germany,Pending,Defective,Tiffany Little
TRANS_227,Jacob Hampton,james51@miller.org,001-851-277-3534x252,Tablet,,5,1864.45,9322.25,2019-02-03 00:19:06.316421095,Card,,Pending,,Rebecca Alexander
TRANS_228,Caleb Hatfield,henryramirez@macdonald.com,+1-603-439-4099x921,Smartwatch,Accessories,1,1217.01,1217.01,2019-02-03 03:49:27.317821188,Online,Germany,Yes,,Wanda Myers DDS
TRANS_229,Norma Davis,edward72@yahoo.com,001-844-620-2677x50055,Phone,Electronics,1,1962.24,1962.24,2019-02-03 07:19:48.319221281,Card,USA,Pending,,Anita Fisher
TRANS_230,Kenneth Williams,wcole@schultz.info,(114)116-6341x443,Headphones,,8,1715.52,13724.16,2019-02-03 10:50:09.320621375,Cash,UK,,Unwanted,Mark Holland
TRANS_231,Carolyn Hughes,christina84@ferrell.biz,001-794-172-9704x5655,Camera,Electronics,3,1022.87,3068.61,2019-02-03 14:20:30.322021468,Card,Germany,No,,
TRANS_232,Taylor Young,juan06@yahoo.com,001-705-433-5728,Headphones,Home,2,64.71,129.42,2019-02-03 17:50:51.323421561,Cheque,Canada,No,Unwanted,Kim Marshall
TRANS_233,Scott James,brandteric@yahoo.com,312-571-1606,Camera,Gadgets,2,353.0,706.0,2019-02-03 21:21:12.324821655,Card,UK,,,Patricia Allen
TRANS_234,Russell Smith,sspencer@yahoo.com,001-490-453-5593,Camera,Electronics,3,1814.53,5443.59,2019-02-04 00:51:33.326221748,Online,,,,Corey Hensley
TRANS_235,Jean Mcclure,tara16@russell.com,001-647-115-6755x2165,Laptop,,8,1927.77,15422.16,2019-02-04 04:21:54.327621841,Cash,,,,Paula Johnson
TRANS_236,Scott Odonnell,houstonkristina@ellis-graham.net,553-983-7898x5383,Tablet,Home,6,789.59,4737.54,2019-02-04 07:52:15.329021935,Cash,UK,,,Michael Liu
TRANS_237,Ryan Ryan,zhopkins@white.info,(776)509-9086x0657,Camera,,1,1525.82,1525.82,2019-02-04 11:22:36.330422028,Cheque,UK,,Unwanted,James Mitchell
TRANS_238,Mark Hughes,veronica99@dunn.com,657.996.8247,Phone,Accessories,3,1773.21,5319.63,2019-02-04 14:52:57.331822121,Cash,,,Defective,Jessica Adams
TRANS_239,Cynthia Rogers,whitesamantha@hotmail.com,+1-477-470-0206,,Electronics,3,446.39,1339.17,2019-02-04 18:23:18.333222215,,USA,,Defective,Amanda Santiago
TRANS_240,Michael Duffy,josephponce@yahoo.com,713.261.9189,,Accessories,9,873.92,7865.28,2019-02-04 21:53:39.334622308,Cash,USA,No,,John Ochoa
TRANS_241,,,881-618-9367x2966,Laptop,Accessories,4,747.91,2991.64,2019-02-05 01:24:00.336022401,Cheque,USA,Yes,,
TRANS_242,Blake Reed,irichardson@valenzuela.com,417.852.2081x85943,Phone,Home,9,908.79,8179.11,2019-02-05 04:54:21.337422495,Cash,,No,Unwanted,Denise Madden
TRANS_243,Maria Cox,mooreerika@chapman-phillips.net,(688)305-1325,Phone,Gadgets,2,839.02,1678.04,2019-02-05 08:24:42.338822588,,,,,Joshua Wolfe
TRANS_244,Sean Campos,mark51@gmail.com,052-191-3686,,Accessories,5,116.02,580.1,2019-02-05 11:55:03.340222681,Cash,,,,Jamie Mcdonald
TRANS_245,Brian Davis,aaron89@gmail.com,323.902.3264x2962,Smartwatch,Accessories,6,371.21,2227.2599999999998,2019-02-05 15:25:24.341622775,Cheque,Germany,No,Wrong Item,Jonathan Osborne
TRANS_246,Cindy Byrd,maxwellmegan@schultz.net,436-566-6685x31618,Smartwatch,Accessories,3,701.57,2104.71,2019-02-05 18:55:45.343022868,Card,UK,Yes,Defective,Ivan Long
TRANS_247,Angela Reed,timjames@hotmail.com,876.587.1815,Headphones,Accessories,7,192.55,1347.8500000000001,2019-02-05 22:26:06.344422961,,Canada,Pending,Unwanted,Cheryl Torres
TRANS_248,Stacy Levy,monicawhite@crane.com,124-718-2430x142,,Home,4,679.7,2718.8,2019-02-06 01:56:27.345823055,Online,,,Defective,Amy Smith
TRANS_249,Jerry Perez,xroberson@cortez-larson.net,001-234-126-1134x82915,Headphones,Electronics,8,1940.69,15525.52,2019-02-06 05:26:48.347223148,Online,Germany,No,Wrong Item,Ashley Proctor
TRANS_250,Brian Hansen,judith02@petty-martinez.com,+1-393-600-1419,Camera,Home,1,1746.11,1746.11,2019-02-06 08:57:09.348623241,Online,USA,No,Wrong Item,Holly Diaz
TRANS_251,Cory Cooley,nicholas55@yahoo.com,,Smartwatch,Gadgets,5,844.14,4220.7,2019-02-06 12:27:30.350023335,Card,USA,No,Wrong Item,
TRANS_252,Spencer Morales,melissa31@gmail.com,001-734-478-9748x945,Camera,Accessories,9,1131.36,10182.24,2019-02-06 15:57:51.351423428,Cash,USA,,Wrong Item,Melissa Medina
TRANS_253,Stephanie Castillo,amybailey@yahoo.com,+1-904-000-9939x7318,Camera,Accessories,3,1262.4,3787.2000000000003,2019-02-06 19:28:12.352823521,Online,,,,Michael Park
TRANS_254,Jasmine Johnson,johnathanwright@hotmail.com,+1-403-236-4927,,Gadgets,3,863.42,2590.2599999999998,2019-02-06 22:58:33.354223615,Cheque,,Yes,,Mariah Griffin
TRANS_255,Kelly Nunez,michaelroberts@gmail.com,012-245-6882,Laptop,Electronics,4,1909.62,7638.48,2019-02-07 02:28:54.355623708,,Canada,Pending,,Edward Johnson
TRANS_256,Jacob Williams,duncanmegan@griffith.org,+1-003-350-0451x1734,,,9,280.43,2523.87,2019-02-07 05:59:15.357023801,,Canada,Pending,,David Garcia
TRANS_257,John Valenzuela,emilyowens@hotmail.com,403-986-0900,Headphones,Accessories,1,1441.84,1441.84,2019-02-07 09:29:36.358423895,Card,Canada,Yes,Wrong Item,Gary West
TRANS_258,Anita Martin,johnsonlarry@gmail.com,001-095-534-2711x12211,Camera,Accessories,1,1739.81,1739.81,2019-02-07 12:59:57.359823988,Cash,,Yes,,Meagan Mcdowell
TRANS_259,Chase Williams,annettearnold@yahoo.com,304-501-5970,Headphones,Electronics,4,268.08,1072.32,2019-02-07 16:30:18.361224081,Online,USA,Pending,,Mia Hodge
TRANS_260,Regina Marsh,taylorchristopher@hotmail.com,442.507.3671x670,Phone,Accessories,4,919.04,3676.16,2019-02-07 20:00:39.362624175,Online,Canada,Yes,Defective,Michael Gray
TRANS_261,,ymckee@gmail.com,7748516718,Laptop,Gadgets,2,859.04,1718.08,2019-02-07 23:31:00.364024268,Cash,Canada,Yes,,
TRANS_262,Mandy Lyons,alecstewart@rhodes.com,(392)498-3172,Camera,Electronics,4,1107.82,4431.28,2019-02-08 03:01:21.365424361,Card,Germany,,Wrong Item,Johnny Coleman
TRANS_263,Kyle White,andre21@yahoo.com,195.812.0976,Smartwatch,Home,1,1750.9,1750.9,2019-02-08 06:31:42.366824455,Online,USA,Pending,Wrong Item,William Gray
TRANS_264,David Cole,mgutierrez@doyle-dunn.com,0352680004,Headphones,Home,8,505.66,4045.28,2019-02-08 10:02:03.368224548,Cheque,,No,,William Morris
TRANS_265,Joseph Long,falvarado@riley-marshall.com,+1-108-451-3729x287,Smartwatch,Gadgets,1,406.9,406.9,2019-02-08 13:32:24.369624641,Cheque,USA,Yes,Wrong Item,John Sampson
TRANS_266,Andrew Vaughan,zclay@hotmail.com,+1-397-516-3013x385,Tablet,Electronics,8,1452.19,11617.52,2019-02-08 17:02:45.371024735,Online,UK,No,Wrong Item,John Hawkins
TRANS_267,Michael Larson,bwilliams@carpenter.com,544.972.6352x276,,,4,1317.72,5270.88,2019-02-08 20:33:06.372424828,Online,Germany,No,Unwanted,David Rosales
TRANS_268,Paige Mitchell,matthew75@escobar.biz,001-556-246-8270,Phone,Gadgets,6,1845.93,11075.58,2019-02-09 00:03:27.373824921,Cheque,UK,Yes,,Brittany Smith
TRANS_269,Tyler Bell,schneidereric@hotmail.com,+1-400-306-2502x6056,Camera,Electronics,2,521.67,1043.34,2019-02-09 03:33:48.375225015,,,No,,Christopher Morgan
TRANS_270,Mr. Kenneth Ryan,terripatterson@simpson.biz,+1-677-691-6975,Phone,Accessories,3,330.5,991.5,2019-02-09 07:04:09.376625108,Online,Germany,Pending,,Christina Salinas
TRANS_271,Katie Fisher,,+1-475-500-8384x539,Camera,Home,8,274.33,2194.64,2019-02-09 10:34:30.378025202,Online,UK,Yes,Unwanted,
TRANS_272,Kayla Best,ryan91@rhodes-baker.com,927-792-6710,Smartwatch,,6,852.78,5116.68,2019-02-09 14:04:51.379425295,,USA,,,Anna Shaffer
TRANS_273,Miss Joanna Todd,aleon@gmail.com,(398)335-8492x056,Headphones,Electronics,6,1694.39,10166.34,2019-02-09 17:35:12.380825388,,,,Unwanted,Jonathan Whitaker
TRANS_274,Lindsey Rush,zhouse@yahoo.com,+1-690-034-8490x9728,Smartwatch,Home,3,1497.7,4493.1,2019-02-09 21:05:33.382225482,Cash,Germany,,,Jacqueline Barnett
TRANS_275,Brandi Peters,vasquezseth@yahoo.com,+1-287-742-9559x0175,Tablet,,9,666.98,6002.82,2019-02-10 00:35:54.383625575,Online,Canada,No,,Anna Walker
TRANS_276,Jose Gaines,tammyrodriguez@hotmail.com,,Smartwatch,Accessories,3,1595.85,4787.549999999999,2019-02-10 04:06:15.385025668,Cash,USA,,Wrong Item,Jeremiah Jenkins
TRANS_277,Stephanie Lee,jamesanderson@gmail.com,001-847-196-7604x70847,,Gadgets,2,474.65,949.3,2019-02-10 07:36:36.386425762,,,Yes,Unwanted,Michael Dunn
TRANS_278,Heather Brown,aaronhudson@orozco-edwards.biz,001-338-929-3616x9029,,,5,1862.11,9310.55,2019-02-10 11:06:57.387825855,Cash,Canada,,Defective,Christopher Duarte
TRANS_279,Kristina Callahan,leslierivera@hotmail.com,+1-305-569-5229x19372,Tablet,,6,1500.81,9004.86,2019-02-10 14:37:18.389225948,Online,USA,Pending,Wrong Item,Tiffany Mccann
TRANS_280,Sergio Ryan,victoriamercado@dean.com,593-816-6996,Headphones,Electronics,7,1103.63,7725.410000000001,2019-02-10 18:07:39.390626042,,UK,Pending,Wrong Item,Christina Clay
TRANS_281,,troyharvey@grant-kelly.net,+1-632-868-8382x99137,Headphones,Home,9,724.73,6522.57,2019-02-10 21:38:00.392026135,Cash,,Pending,,
TRANS_282,Jennifer Martin,wesley99@hotmail.com,839.518.3147x8163,,,0,446.72,0.0,2019-02-11 01:08:21.393426228,Cash,Canada,Pending,Unwanted,April Anderson
TRANS_283,Mariah Young,ndouglas@carr-marshall.info,(274)892-2171x752,Smartwatch,Gadgets,3,160.96,482.88,2019-02-11 04:38:42.394826322,Cash,Canada,Yes,,Eddie White
TRANS_284,Nicole Ward,michael47@yahoo.com,(563)468-7977x6540,Laptop,,2,518.94,1037.88,2019-02-11 08:09:03.396226415,Cash,Germany,No,Defective,Cory Hall
TRANS_285,Harold Thompson,cassandraharris@melton-morales.com,+1-440-619-3004x562,Phone,Home,9,896.32,8066.88,2019-02-11 11:39:24.397626508,Online,UK,Yes,Defective,Kim Edwards
